QTYPE,blk.0.attn_k.weight,blk.0.attn_output.weight,blk.0.attn_q.weight,blk.0.attn_v.weight,blk.0.ffn_down.weight,blk.0.ffn_gate.weight,blk.0.ffn_up.weight,blk.1.attn_k.weight,blk.1.attn_output.weight,blk.1.attn_q.weight,blk.1.attn_v.weight,blk.1.ffn_down.weight,blk.1.ffn_gate.weight,blk.1.ffn_up.weight,blk.2.attn_k.weight,blk.2.attn_output.weight,blk.2.attn_q.weight,blk.2.attn_v.weight,blk.2.ffn_down.weight,blk.2.ffn_gate.weight,blk.2.ffn_up.weight,blk.3.attn_k.weight,blk.3.attn_output.weight,blk.3.attn_q.weight,blk.3.attn_v.weight,blk.3.ffn_down.weight,blk.3.ffn_gate.weight,blk.3.ffn_up.weight,blk.4.attn_k.weight,blk.4.attn_output.weight,blk.4.attn_q.weight,blk.4.attn_v.weight,blk.4.ffn_down.weight,blk.4.ffn_gate.weight,blk.4.ffn_up.weight,blk.5.attn_k.weight,blk.5.attn_output.weight,blk.5.attn_q.weight,blk.5.ffn_down.weight,blk.5.ffn_gate.weight,blk.5.ffn_up.weight,blk.6.attn_k.weight,blk.6.attn_output.weight,blk.6.attn_q.weight,blk.6.attn_v.weight,blk.6.ffn_down.weight,blk.6.ffn_gate.weight,blk.6.ffn_up.weight,blk.7.attn_k.weight,blk.7.attn_output.weight,blk.7.attn_q.weight,blk.7.attn_v.weight,blk.7.ffn_down.weight,blk.7.ffn_gate.weight,blk.7.ffn_up.weight,blk.8.attn_k.weight,blk.8.attn_output.weight,blk.8.attn_q.weight,blk.8.attn_v.weight,blk.8.ffn_down.weight,blk.8.ffn_gate.weight,blk.8.ffn_up.weight,blk.9.attn_k.weight,blk.9.attn_output.weight,blk.9.attn_q.weight,blk.9.attn_v.weight,blk.9.ffn_down.weight,blk.9.ffn_gate.weight,blk.9.ffn_up.weight,blk.10.attn_k.weight,blk.10.attn_output.weight,blk.10.attn_q.weight,blk.10.attn_v.weight,blk.10.ffn_down.weight,blk.10.ffn_gate.weight,blk.10.ffn_up.weight,blk.11.attn_k.weight,blk.11.attn_output.weight,blk.11.attn_q.weight,blk.11.ffn_down.weight,blk.11.ffn_gate.weight,blk.11.ffn_up.weight,blk.12.attn_k.weight,blk.12.attn_output.weight,blk.12.attn_q.weight,blk.12.attn_v.weight,blk.12.ffn_down.weight,blk.12.ffn_gate.weight,blk.12.ffn_up.weight,blk.13.attn_k.weight,blk.13.attn_output.weight,blk.13.attn_q.weight,blk.13.attn_v.weight,blk.13.ffn_down.weight,blk.13.ffn_gate.weight,blk.13.ffn_up.weight,blk.14.attn_k.weight,blk.14.attn_output.weight,blk.14.attn_q.weight,blk.14.attn_v.weight,blk.14.ffn_down.weight,blk.14.ffn_gate.weight,blk.14.ffn_up.weight,blk.15.attn_k.weight,blk.15.attn_output.weight,blk.15.attn_q.weight,blk.15.attn_v.weight,blk.15.ffn_down.weight,blk.15.ffn_gate.weight,blk.15.ffn_up.weight,blk.16.attn_k.weight,blk.16.attn_output.weight,blk.16.attn_q.weight,blk.16.attn_v.weight,blk.16.ffn_down.weight,blk.16.ffn_gate.weight,blk.16.ffn_up.weight,blk.17.attn_k.weight,blk.17.attn_output.weight,blk.17.attn_q.weight,blk.17.ffn_down.weight,blk.17.ffn_gate.weight,blk.17.ffn_up.weight,blk.18.attn_k.weight,blk.18.attn_output.weight,blk.18.attn_q.weight,blk.18.attn_v.weight,blk.18.ffn_down.weight,blk.18.ffn_gate.weight,blk.18.ffn_up.weight,blk.19.attn_k.weight,blk.19.attn_output.weight,blk.19.attn_q.weight,blk.19.attn_v.weight,blk.19.ffn_down.weight,blk.19.ffn_gate.weight,blk.19.ffn_up.weight,blk.20.attn_k.weight,blk.20.attn_output.weight,blk.20.attn_q.weight,blk.20.attn_v.weight,blk.20.ffn_down.weight,blk.20.ffn_gate.weight,blk.20.ffn_up.weight,blk.21.attn_k.weight,blk.21.attn_output.weight,blk.21.attn_q.weight,blk.21.attn_v.weight,blk.21.ffn_down.weight,blk.21.ffn_gate.weight,blk.21.ffn_up.weight,blk.22.attn_k.weight,blk.22.attn_output.weight,blk.22.attn_q.weight,blk.22.attn_v.weight,blk.22.ffn_down.weight,blk.22.ffn_gate.weight,blk.22.ffn_up.weight,blk.23.attn_k.weight,blk.23.attn_output.weight,blk.23.attn_q.weight,blk.23.ffn_down.weight,blk.23.ffn_gate.weight,blk.23.ffn_up.weight,blk.24.attn_k.weight,blk.24.attn_output.weight,blk.24.attn_q.weight,blk.24.attn_v.weight,blk.24.ffn_down.weight,blk.24.ffn_gate.weight,blk.24.ffn_up.weight,blk.25.attn_k.weight,blk.25.attn_output.weight,blk.25.attn_q.weight,blk.25.attn_v.weight,blk.25.ffn_down.weight,blk.25.ffn_gate.weight,blk.25.ffn_up.weight,blk.26.attn_k.weight,blk.26.attn_output.weight,blk.26.attn_q.weight,blk.26.attn_v.weight,blk.26.ffn_down.weight,blk.26.ffn_gate.weight,blk.26.ffn_up.weight,blk.27.attn_k.weight,blk.27.attn_output.weight,blk.27.attn_q.weight,blk.27.attn_v.weight,blk.27.ffn_down.weight,blk.27.ffn_gate.weight,blk.27.ffn_up.weight,blk.28.attn_k.weight,blk.28.attn_output.weight,blk.28.attn_q.weight,blk.28.attn_v.weight,blk.28.ffn_down.weight,blk.28.ffn_gate.weight,blk.28.ffn_up.weight,blk.29.attn_k.weight,blk.29.attn_output.weight,blk.29.attn_q.weight,blk.29.ffn_down.weight,blk.29.ffn_gate.weight,blk.29.ffn_up.weight,blk.30.attn_k.weight,blk.30.attn_output.weight,blk.30.attn_q.weight,blk.30.attn_v.weight,blk.30.ffn_down.weight,blk.30.ffn_gate.weight,blk.30.ffn_up.weight,blk.31.attn_k.weight,blk.31.attn_output.weight,blk.31.attn_q.weight,blk.31.attn_v.weight,blk.31.ffn_down.weight,blk.31.ffn_gate.weight,blk.31.ffn_up.weight,blk.32.attn_k.weight,blk.32.attn_output.weight,blk.32.attn_q.weight,blk.32.attn_v.weight,blk.32.ffn_down.weight,blk.32.ffn_gate.weight,blk.32.ffn_up.weight,blk.33.attn_k.weight,blk.33.attn_output.weight,blk.33.attn_q.weight,blk.33.attn_v.weight,blk.33.ffn_down.weight,blk.33.ffn_gate.weight,blk.33.ffn_up.weight,blk.34.attn_k.weight,blk.34.attn_output.weight,blk.34.attn_q.weight,blk.34.attn_v.weight,blk.34.ffn_down.weight,blk.34.ffn_gate.weight,blk.34.ffn_up.weight,blk.35.attn_k.weight,blk.35.attn_output.weight,blk.35.attn_q.weight,blk.35.ffn_down.weight,blk.35.ffn_gate.weight,blk.35.ffn_up.weight,blk.36.attn_k.weight,blk.36.attn_output.weight,blk.36.attn_q.weight,blk.36.attn_v.weight,blk.36.ffn_down.weight,blk.36.ffn_gate.weight,blk.36.ffn_up.weight,blk.37.attn_k.weight,blk.37.attn_output.weight,blk.37.attn_q.weight,blk.37.attn_v.weight,blk.37.ffn_down.weight,blk.37.ffn_gate.weight,blk.37.ffn_up.weight,blk.38.attn_k.weight,blk.38.attn_output.weight,blk.38.attn_q.weight,blk.38.attn_v.weight,blk.38.ffn_down.weight,blk.38.ffn_gate.weight,blk.38.ffn_up.weight,blk.39.attn_k.weight,blk.39.attn_output.weight,blk.39.attn_q.weight,blk.39.attn_v.weight,blk.39.ffn_down.weight,blk.39.ffn_gate.weight,blk.39.ffn_up.weight,blk.40.attn_k.weight,blk.40.attn_output.weight,blk.40.attn_q.weight,blk.40.attn_v.weight,blk.40.ffn_down.weight,blk.40.ffn_gate.weight,blk.40.ffn_up.weight,blk.41.attn_k.weight,blk.41.attn_output.weight,blk.41.attn_q.weight,blk.41.ffn_down.weight,blk.41.ffn_gate.weight,blk.41.ffn_up.weight,blk.42.attn_k.weight,blk.42.attn_output.weight,blk.42.attn_q.weight,blk.42.attn_v.weight,blk.42.ffn_down.weight,blk.42.ffn_gate.weight,blk.42.ffn_up.weight,blk.43.attn_k.weight,blk.43.attn_output.weight,blk.43.attn_q.weight,blk.43.attn_v.weight,blk.43.ffn_down.weight,blk.43.ffn_gate.weight,blk.43.ffn_up.weight,blk.44.attn_k.weight,blk.44.attn_output.weight,blk.44.attn_q.weight,blk.44.attn_v.weight,blk.44.ffn_down.weight,blk.44.ffn_gate.weight,blk.44.ffn_up.weight,blk.45.attn_k.weight,blk.45.attn_output.weight,blk.45.attn_q.weight,blk.45.attn_v.weight,blk.45.ffn_down.weight,blk.45.ffn_gate.weight,blk.45.ffn_up.weight,blk.46.attn_k.weight,blk.46.attn_output.weight,blk.46.attn_q.weight,blk.46.attn_v.weight,blk.46.ffn_down.weight,blk.46.ffn_gate.weight,blk.46.ffn_up.weight,blk.47.attn_k.weight,blk.47.attn_output.weight,blk.47.attn_q.weight,blk.47.ffn_down.weight,blk.47.ffn_gate.weight,blk.47.ffn_up.weight,blk.48.attn_k.weight,blk.48.attn_output.weight,blk.48.attn_q.weight,blk.48.attn_v.weight,blk.48.ffn_down.weight,blk.48.ffn_gate.weight,blk.48.ffn_up.weight,blk.49.attn_k.weight,blk.49.attn_output.weight,blk.49.attn_q.weight,blk.49.attn_v.weight,blk.49.ffn_down.weight,blk.49.ffn_gate.weight,blk.49.ffn_up.weight,blk.50.attn_k.weight,blk.50.attn_output.weight,blk.50.attn_q.weight,blk.50.attn_v.weight,blk.50.ffn_down.weight,blk.50.ffn_gate.weight,blk.50.ffn_up.weight,blk.51.attn_k.weight,blk.51.attn_output.weight,blk.51.attn_q.weight,blk.51.attn_v.weight,blk.51.ffn_down.weight,blk.51.ffn_gate.weight,blk.51.ffn_up.weight,blk.52.attn_k.weight,blk.52.attn_output.weight,blk.52.attn_q.weight,blk.52.attn_v.weight,blk.52.ffn_down.weight,blk.52.ffn_gate.weight,blk.52.ffn_up.weight,blk.53.attn_k.weight,blk.53.attn_output.weight,blk.53.attn_q.weight,blk.53.ffn_down.weight,blk.53.ffn_gate.weight,blk.53.ffn_up.weight,blk.54.attn_k.weight,blk.54.attn_output.weight,blk.54.attn_q.weight,blk.54.attn_v.weight,blk.54.ffn_down.weight,blk.54.ffn_gate.weight,blk.54.ffn_up.weight,blk.55.attn_k.weight,blk.55.attn_output.weight,blk.55.attn_q.weight,blk.55.attn_v.weight,blk.55.ffn_down.weight,blk.55.ffn_gate.weight,blk.55.ffn_up.weight,blk.56.attn_k.weight,blk.56.attn_output.weight,blk.56.attn_q.weight,blk.56.attn_v.weight,blk.56.ffn_down.weight,blk.56.ffn_gate.weight,blk.56.ffn_up.weight,blk.57.attn_k.weight,blk.57.attn_output.weight,blk.57.attn_q.weight,blk.57.attn_v.weight,blk.57.ffn_down.weight,blk.57.ffn_gate.weight,blk.57.ffn_up.weight,blk.58.attn_k.weight,blk.58.attn_output.weight,blk.58.attn_q.weight,blk.58.attn_v.weight,blk.58.ffn_down.weight,blk.58.ffn_gate.weight,blk.58.ffn_up.weight,blk.59.attn_k.weight,blk.59.attn_output.weight,blk.59.attn_q.weight,blk.59.ffn_down.weight,blk.59.ffn_gate.weight,blk.59.ffn_up.weight,token_embd.weight
iq2_xxs,507.17923357,261.31082168,264.12412926,261.74192726,264.66926002,268.35027190,265.95633606,264.22367951,264.62987112,260.72633200,260.87072538,263.45622199,257.38863884,268.50764361,261.87709147,259.16098426,259.56309351,262.25648710,260.82647235,263.41174549,265.67468798,261.62739924,261.81912690,258.71750745,260.24133823,262.89053614,263.10386500,261.65536090,261.71388196,258.45374372,260.58224611,261.37231459,265.71842982,263.37358047,262.87929332,263.06059127,260.18465501,262.66069150,256.96572116,263.90410984,261.34150948,262.24906641,266.58579627,258.81146758,261.89621785,269.95844479,253.11396578,255.35775235,256.93372524,260.55120449,259.16893963,257.86349417,264.63343747,267.64437644,259.53177638,260.33890134,257.40100586,259.10051198,265.77931087,255.88624088,259.63233872,259.21161113,259.79041041,259.88155573,261.89263987,261.36446892,260.30594129,263.34007203,260.67794974,260.83658156,259.12676928,256.85783823,261.42913486,259.40478065,264.49683126,269.28570541,259.98723349,260.26974050,261.59259151,261.47955111,258.36869750,261.86796068,259.37117040,263.01323018,262.00578560,259.08441132,256.00374370,267.42458186,263.10407537,259.13105757,264.84400385,263.58556056,262.77241085,266.46008178,262.90752900,262.23950808,265.58659047,262.58034423,262.37930125,263.05480765,259.55948287,262.56436611,262.94981643,260.30843110,256.73926133,261.37683692,265.08948063,257.77354062,255.59875654,259.79070584,265.90216902,265.23781147,253.34381866,261.37814449,270.82388031,253.50999664,259.32500144,271.62174329,255.43172386,266.09448737,268.46890640,254.55336521,264.70840256,261.40193430,260.49988691,261.60424001,266.85649358,252.31473120,259.26437512,258.29517112,261.79177118,258.37168470,262.14961364,256.08184435,254.39768093,255.85131479,260.60397872,260.52165518,261.45081886,261.52946986,256.58154457,260.41885594,269.74602341,271.19264951,262.81740714,251.54689866,260.29674808,262.92951336,272.39757802,260.37860140,249.85382815,257.20912324,246.59137289,257.48383640,263.50201961,279.86866564,277.73094301,274.78120039,253.82924273,260.59353303,264.74358330,249.66741438,303.79668297,246.06414356,266.90001677,259.45992920,260.83928342,251.00974807,258.06298669,261.10583815,266.43343867,259.35056829,266.43701467,267.22999172,251.54464702,259.23032871,271.47636998,271.90389085,260.92136950,238.36234811,257.21503515,243.79088528,251.60388085,280.99574486,253.58317000,256.68855433,242.65444902,267.93389450,250.11689789,260.37604282,267.49240455,256.48569378,249.48679042,236.42350069,261.84470369,186.64484826,271.31516380,279.72066579,301.20048160,252.39144697,244.52381917,253.53946949,252.60555982,258.62049424,269.21211423,256.11169622,248.52616727,261.36361573,268.12120983,258.83741238,256.97529471,266.59765062,257.31641930,242.09826014,255.78391603,254.27508136,275.21812117,264.20214012,267.43471759,252.08260197,252.21645692,261.03980406,251.14632658,265.96855662,253.43063328,250.61012103,264.80543518,258.88190024,266.98227882,250.24653442,258.63931146,265.81112303,267.08537091,267.12415192,256.03408968,269.46845759,270.14710933,268.83351709,267.41614127,263.68234617,273.37276287,270.41315818,267.93395484,268.00939511,264.82869729,260.42120637,265.66473565,274.98742055,265.03846789,255.19437409,294.19270322,250.10090723,338.87800902,254.96297386,244.42802574,259.82980961,238.07682374,271.77898012,258.77700832,259.89555367,253.41605502,236.52316382,271.51144019,242.27358060,259.39814950,261.91463128,281.23712685,254.19226294,247.55247300,247.88472861,258.65772208,270.85370111,261.55184801,254.10209012,258.31269909,241.71022835,266.59370187,238.38875445,298.35299756,274.92278839,254.80668731,258.76507999,247.83105900,256.38391980,283.14381141,262.35344593,253.36482622,257.63474937,263.05718806,263.49357544,264.49884118,264.92686791,265.30767903,260.53683516,264.37802272,277.23488956,261.42495228,273.67642015,262.49817348,260.75176239,259.09104118,262.09217540,261.74377914,262.48553848,262.07846433,266.77802674,264.23787652,259.70102978,261.81750775,266.29626417,264.80163875,264.13517000,265.66392008,262.78808869,265.10055377,260.47807076,272.84273421,260.88341036,256.63511606,266.08805810,261.62003127,260.63214086,284.33641119,260.00319056,262.80716977,263.91773850,263.96465771,261.55220496,262.39846707,261.34886172,262.28996561,262.39806011,267.79079720,263.73725415,263.72165571,268.69384338,288.29698717,270.94189296,282.49889019,264.93706563,266.23266867,265.17747867,260.65828847,264.45616441,263.16416315,261.00865065,268.24314812,267.63744696,260.23158240,263.06559534,272.79883326,261.66103183,259.24273640,272.66008829,267.44336727,262.97022225,265.02089168,271.79869275,263.23700412,263.33324629,291.82386243,273.07594548,263.72266329,243.11295121,265.87358000,254.77371906,259.32220650,262.26413369,274.10244083,262.43432792,256.59910474,259.45470344,256.82302692,269.53970332,271.54419898,282.16587882,254.82308120,246.48657441,279.97958905,263.05393004,258.06309500,265.91098142,281.11958312,262.30591962,268.06482625,268.85351344,261.69576746,262.36476971,273.21811400,287.42672267,259.56646802,258.65806924,262.06746212,257.17035884,282.05336294,277.54260883,292.99293239,249.94341730,239.25052062,251.66321655,258.60968146,226.26649018,264.24208237,217.81967205,191.85045051,298.38442907,273.20978078,229.09926643,278.00123481,335.93997677,509.20597245
