QTYPE,group0
bf16,404
iq1_kt,6.978666
iq1_m,4.906414
iq1_m_r4,5.267553
iq1_s,5.345766
iq1_s_r4,6.088772
iq2_k,4.483746
iq2_kl,3.998503
iq2_ks,5.105602
iq2_kt,4.709886
iq2_s,472652.631043
iq2_xs,5.106602
iq2_xxs,7.369919
iq3_k,3.568231
iq3_ks,3.637821
iq3_kt,4.121138
iq3_s,5.734008
iq3_xxs,3.822274
iq4_k,3.432768
iq4_ks,3.456700
iq4_kss,3.482117
iq4_kt,3.470527
iq4_nl,3.454882
iq4_xs,3.441181
q2_K,4.407222
q3_K,3.595615
q4_0,404
q4_1,404
q8_0,3.4190
