QTYPE,group0
bf16,404
iq1_kt,0.772286
iq1_m,0.399846
iq1_m_r4,0.491091
iq1_s,0.491923
iq1_s_r4,0.643276
iq2_k,0.308760
iq2_kl,0.185243
iq2_ks,0.449228
iq2_kt,0.366244
iq2_s,11.962301
iq2_xs,0.442623
iq2_xxs,0.820928
iq3_k,0.054643
iq3_ks,0.083335
iq3_kt,0.207188
iq3_s,0.539688
iq3_xxs,0.134717
iq4_k,0.013117
iq4_ks,0.020581
iq4_kss,0.031946
iq4_kt,0.027381
iq4_nl,0.020919
iq4_xs,0.016630
q2_K,0.295279
q3_K,0.070903
q4_0,404
q4_1,404
q8_0,0
