QTYPE,group0
bf16,404
iq1_bn,0.002
iq1_kt,68.717
iq2_bn,0.003
iq2_k,78.196
iq2_kl,82.833
iq2_ks,74.394
iq2_kt,77.550
iq3_k,89.820
iq3_ks,87.426
iq3_s,88.864
iq3_xxs,85.114
iq4_k,94.698
iq4_ks,93.735
iq4_kss,92.709
iq4_kt,93.233
iq4_xs,94.033
iq5_k,96.573
iq5_ks,96.463
iq6_k,97.608
q2_K,79.282
q3_K,89.031
q4_0,93.078
q4_1,93.947
q4_K,94.220
q5_0,96.024
q5_1,96.383
q6_0,97.341
q6_K,97.544
q8_0,404
