QTYPE,group0
bf16,404
iq1_bn,0.011
iq1_kt,70.176
iq2_bn,0.003
iq2_k,79.159
iq2_kl,82.584
iq2_ks,75.092
iq2_kt,78.251
iq3_k,89.909
iq3_ks,88.351
iq3_s,89.147
iq3_xxs,85.652
iq4_k,94.510
iq4_ks,93.856
iq4_kss,92.678
iq4_kt,93.070
iq4_xs,93.656
iq5_k,96.284
iq5_ks,95.947
iq6_k,97.096
q2_K,80.097
q3_K,88.960
q4_0,93.300
q4_1,93.611
q4_K,93.674
q5_0,95.987
q5_1,96.056
q6_0,97.379
q6_K,97.534
q8_0,404
