QTYPE,group0
bf16,404
iq1_kt,67.076
iq1_m,52.872
iq1_s,35.220
iq2_k,79.645
iq2_kl,84.100
iq2_ks,76.058
iq2_kt,77.630
iq2_s,1.628
iq2_xs,77.220
iq2_xxs,68.507
iq3_k,89.937
iq3_ks,88.582
iq3_kt,86.899
iq3_s,84.035
iq3_xxs,86.668
iq4_k,92.844
iq4_ks,92.643
iq4_kss,91.809
iq4_kt,91.848
iq4_nl,404
iq4_xs,92.318
q2_K,80.146
q3_K,89.054
q4_0,404
q4_K,92.609
q8_0,404
