QTYPE,group0
bf16,404
iq1_kt,7.480467
iq1_m,16.170975
iq1_s,51.867184
iq2_k,4.713412
iq2_kl,4.224949
iq2_ks,5.330835
iq2_kt,5.021828
iq2_s,1234224.485517
iq2_xs,5.362226
iq2_xxs,9.316136
iq3_k,3.808072
iq3_ks,3.881905
iq3_kt,4.575293
iq3_s,6.922428
iq3_xxs,4.046905
iq4_k,3.700243
iq4_ks,3.704368
iq4_kss,3.742912
iq4_kt,3.717779
iq4_nl,404
iq4_xs,3.703620
q2_K,4.662034
q3_K,3.850662
q4_0,3.6998
q4_K,3.698284
q8_0,404
