QTYPE,blk.0.attn_k.weight,blk.0.attn_output.weight,blk.0.attn_q.weight,blk.0.attn_v.weight,blk.1.attn_k.weight,blk.1.attn_output.weight,blk.1.attn_q.weight,blk.1.attn_v.weight,blk.2.attn_k.weight,blk.2.attn_output.weight,blk.2.attn_q.weight,blk.2.attn_v.weight,blk.3.attn_k.weight,blk.3.attn_output.weight,blk.3.attn_q.weight,blk.3.attn_v.weight,blk.4.attn_k.weight,blk.4.attn_output.weight,blk.4.attn_q.weight,blk.4.attn_v.weight,blk.5.attn_k.weight,blk.5.attn_output.weight,blk.5.attn_q.weight,blk.5.attn_v.weight,blk.6.attn_k.weight,blk.6.attn_output.weight,blk.6.attn_q.weight,blk.6.attn_v.weight,blk.7.attn_k.weight,blk.7.attn_output.weight,blk.7.attn_q.weight,blk.7.attn_v.weight,blk.8.attn_k.weight,blk.8.attn_output.weight,blk.8.attn_q.weight,blk.8.attn_v.weight,blk.9.attn_k.weight,blk.9.attn_output.weight,blk.9.attn_q.weight,blk.9.attn_v.weight,blk.10.attn_k.weight,blk.10.attn_output.weight,blk.10.attn_q.weight,blk.10.attn_v.weight,blk.11.attn_k.weight,blk.11.attn_output.weight,blk.11.attn_q.weight,blk.11.attn_v.weight,blk.12.attn_k.weight,blk.12.attn_output.weight,blk.12.attn_q.weight,blk.12.attn_v.weight,blk.13.attn_k.weight,blk.13.attn_output.weight,blk.13.attn_q.weight,blk.13.attn_v.weight,blk.14.attn_k.weight,blk.14.attn_output.weight,blk.14.attn_q.weight,blk.14.attn_v.weight,blk.15.attn_k.weight,blk.15.attn_output.weight,blk.15.attn_q.weight,blk.15.attn_v.weight,blk.16.attn_k.weight,blk.16.attn_output.weight,blk.16.attn_q.weight,blk.16.attn_v.weight,blk.17.attn_k.weight,blk.17.attn_output.weight,blk.17.attn_q.weight,blk.17.attn_v.weight,blk.18.attn_k.weight,blk.18.attn_output.weight,blk.18.attn_q.weight,blk.18.attn_v.weight,blk.19.attn_k.weight,blk.19.attn_output.weight,blk.19.attn_q.weight,blk.19.attn_v.weight,blk.20.attn_k.weight,blk.20.attn_output.weight,blk.20.attn_q.weight,blk.20.attn_v.weight,blk.21.attn_k.weight,blk.21.attn_output.weight,blk.21.attn_q.weight,blk.21.attn_v.weight,blk.22.attn_k.weight,blk.22.attn_output.weight,blk.22.attn_q.weight,blk.22.attn_v.weight,blk.23.attn_k.weight,blk.23.attn_output.weight,blk.23.attn_q.weight,blk.23.attn_v.weight,blk.24.attn_k.weight,blk.24.attn_output.weight,blk.24.attn_q.weight,blk.24.attn_v.weight,blk.25.attn_k.weight,blk.25.attn_output.weight,blk.25.attn_q.weight,blk.25.attn_v.weight,blk.26.attn_k.weight,blk.26.attn_output.weight,blk.26.attn_q.weight,blk.26.attn_v.weight,blk.27.attn_k.weight,blk.27.attn_output.weight,blk.27.attn_q.weight,blk.27.attn_v.weight,blk.28.attn_k.weight,blk.28.attn_output.weight,blk.28.attn_q.weight,blk.28.attn_v.weight,blk.29.attn_k.weight,blk.29.attn_output.weight,blk.29.attn_q.weight,blk.29.attn_v.weight,blk.30.attn_k.weight,blk.30.attn_output.weight,blk.30.attn_q.weight,blk.30.attn_v.weight,blk.31.attn_k.weight,blk.31.attn_output.weight,blk.31.attn_q.weight,blk.31.attn_v.weight,blk.32.attn_k.weight,blk.32.attn_output.weight,blk.32.attn_q.weight,blk.32.attn_v.weight,blk.33.attn_k.weight,blk.33.attn_output.weight,blk.33.attn_q.weight,blk.33.attn_v.weight,blk.34.attn_k.weight,blk.34.attn_output.weight,blk.34.attn_q.weight,blk.34.attn_v.weight,blk.35.attn_k.weight,blk.35.attn_output.weight,blk.35.attn_q.weight,blk.35.attn_v.weight
iq1_kt,98.631,97.716,98.644,97.396,98.933,98.517,98.888,98.651,98.852,98.589,98.751,98.744,98.796,98.462,98.728,98.589,98.712,98.354,98.665,98.515,98.601,98.335,98.532,98.407,98.660,97.842,98.553,98.071,96.961,98.148,98.378,97.687,97.526,97.916,98.324,97.991,96.982,97.865,98.251,97.636,97.293,97.434,98.087,97.587,97.449,97.556,98.154,97.846,97.851,97.249,98.196,97.513,97.541,97.561,97.781,97.450,97.544,96.851,97.797,97.340,97.675,96.752,97.726,97.519,97.476,97.051,98.004,97.653,97.793,96.747,97.825,97.664,97.802,96.766,97.733,97.705,97.483,96.824,97.677,97.369,97.378,97.057,97.568,97.656,97.198,97.271,97.403,97.359,96.918,96.696,97.728,97.068,97.059,96.822,97.738,97.117,97.059,97.333,97.635,97.084,97.693,98.117,97.883,97.746,97.851,98.276,98.120,97.812,97.791,98.154,97.902,97.808,97.700,98.049,97.912,97.975,97.538,98.485,98.326,98.039,97.858,98.249,98.216,97.675,97.302,98.452,97.970,97.928,97.545,98.477,98.241,97.819,97.090,98.317,98.064,97.818,97.648,97.881,98.163,97.525,98.698,97.718,98.516,97.104
