QTYPE,blk.0.attn_k.weight,blk.0.attn_output.weight,blk.0.attn_q.weight,blk.0.attn_v.weight,blk.1.attn_k.weight,blk.1.attn_output.weight,blk.1.attn_q.weight,blk.1.attn_v.weight,blk.2.attn_k.weight,blk.2.attn_output.weight,blk.2.attn_q.weight,blk.2.attn_v.weight,blk.3.attn_k.weight,blk.3.attn_output.weight,blk.3.attn_q.weight,blk.3.attn_v.weight,blk.4.attn_k.weight,blk.4.attn_output.weight,blk.4.attn_q.weight,blk.4.attn_v.weight,blk.5.attn_k.weight,blk.5.attn_output.weight,blk.5.attn_q.weight,blk.5.attn_v.weight,blk.6.attn_k.weight,blk.6.attn_output.weight,blk.6.attn_q.weight,blk.6.attn_v.weight,blk.7.attn_k.weight,blk.7.attn_output.weight,blk.7.attn_q.weight,blk.7.attn_v.weight,blk.8.attn_k.weight,blk.8.attn_output.weight,blk.8.attn_q.weight,blk.8.attn_v.weight,blk.9.attn_k.weight,blk.9.attn_output.weight,blk.9.attn_q.weight,blk.9.attn_v.weight,blk.10.attn_k.weight,blk.10.attn_output.weight,blk.10.attn_q.weight,blk.10.attn_v.weight,blk.11.attn_k.weight,blk.11.attn_output.weight,blk.11.attn_q.weight,blk.11.attn_v.weight,blk.12.attn_k.weight,blk.12.attn_output.weight,blk.12.attn_q.weight,blk.12.attn_v.weight,blk.13.attn_k.weight,blk.13.attn_output.weight,blk.13.attn_q.weight,blk.13.attn_v.weight,blk.14.attn_k.weight,blk.14.attn_output.weight,blk.14.attn_q.weight,blk.14.attn_v.weight,blk.15.attn_k.weight,blk.15.attn_output.weight,blk.15.attn_q.weight,blk.15.attn_v.weight,blk.16.attn_k.weight,blk.16.attn_output.weight,blk.16.attn_q.weight,blk.16.attn_v.weight,blk.17.attn_k.weight,blk.17.attn_output.weight,blk.17.attn_q.weight,blk.17.attn_v.weight,blk.18.attn_k.weight,blk.18.attn_output.weight,blk.18.attn_q.weight,blk.18.attn_v.weight,blk.19.attn_k.weight,blk.19.attn_output.weight,blk.19.attn_q.weight,blk.19.attn_v.weight,blk.20.attn_k.weight,blk.20.attn_output.weight,blk.20.attn_q.weight,blk.20.attn_v.weight,blk.21.attn_k.weight,blk.21.attn_output.weight,blk.21.attn_q.weight,blk.21.attn_v.weight,blk.22.attn_k.weight,blk.22.attn_output.weight,blk.22.attn_q.weight,blk.22.attn_v.weight,blk.23.attn_k.weight,blk.23.attn_output.weight,blk.23.attn_q.weight,blk.23.attn_v.weight,blk.24.attn_k.weight,blk.24.attn_output.weight,blk.24.attn_q.weight,blk.24.attn_v.weight,blk.25.attn_k.weight,blk.25.attn_output.weight,blk.25.attn_q.weight,blk.25.attn_v.weight,blk.26.attn_k.weight,blk.26.attn_output.weight,blk.26.attn_q.weight,blk.26.attn_v.weight,blk.27.attn_k.weight,blk.27.attn_output.weight,blk.27.attn_q.weight,blk.27.attn_v.weight,blk.28.attn_k.weight,blk.28.attn_output.weight,blk.28.attn_q.weight,blk.28.attn_v.weight,blk.29.attn_k.weight,blk.29.attn_output.weight,blk.29.attn_q.weight,blk.29.attn_v.weight,blk.30.attn_k.weight,blk.30.attn_output.weight,blk.30.attn_q.weight,blk.30.attn_v.weight,blk.31.attn_k.weight,blk.31.attn_output.weight,blk.31.attn_q.weight,blk.31.attn_v.weight,blk.32.attn_k.weight,blk.32.attn_output.weight,blk.32.attn_q.weight,blk.32.attn_v.weight,blk.33.attn_k.weight,blk.33.attn_output.weight,blk.33.attn_q.weight,blk.33.attn_v.weight,blk.34.attn_k.weight,blk.34.attn_output.weight,blk.34.attn_q.weight,blk.34.attn_v.weight,blk.35.attn_k.weight,blk.35.attn_output.weight,blk.35.attn_q.weight,blk.35.attn_v.weight
iq1_kt,0.001355,0.003344,0.001300,0.004492,0.000792,0.001516,0.000752,0.001300,0.001089,0.001315,0.001021,0.001108,0.000944,0.001630,0.001185,0.001303,0.001199,0.001729,0.001293,0.001411,0.001323,0.001646,0.001592,0.001834,0.001125,0.002960,0.001445,0.002224,0.005821,0.002139,0.001955,0.003193,0.003886,0.002721,0.001728,0.002460,0.005478,0.002775,0.002000,0.003522,0.004220,0.003576,0.002325,0.003135,0.003523,0.003107,0.002056,0.002415,0.002576,0.003822,0.001880,0.003201,0.003064,0.002897,0.002721,0.003336,0.003321,0.005079,0.002498,0.003645,0.002822,0.005023,0.002736,0.003080,0.003289,0.004232,0.002004,0.002768,0.002378,0.004971,0.002329,0.002627,0.002442,0.004983,0.002592,0.002457,0.003106,0.004734,0.002776,0.003384,0.003205,0.003877,0.002859,0.002509,0.003880,0.003513,0.003422,0.003338,0.004935,0.004885,0.002959,0.004184,0.004432,0.005014,0.002595,0.004155,0.004603,0.003799,0.003145,0.004647,0.002633,0.001780,0.002220,0.002543,0.002471,0.001595,0.001925,0.002407,0.002612,0.001639,0.002432,0.002395,0.003009,0.001877,0.002253,0.002052,0.003359,0.001328,0.001812,0.002143,0.002511,0.001808,0.001903,0.003186,0.005618,0.001449,0.002600,0.002399,0.003772,0.001347,0.002290,0.002974,0.005986,0.001676,0.003810,0.003027,0.003876,0.002518,0.002961,0.004015,0.000992,0.002625,0.001178,0.003984
